브랜드,모델명,세부모델명,차종,트림명,가격,전장,전폭,전고,축거,윤거 (전),윤거 (후),오버행 (전),오버행 (후),차음 유리,자외선 차단유리,엔진형식,배기량,최고출력,최대토크,최고속도,제로백,친환경,연료,연료탱크,CO₂ 배출,배터리 용량,배터리 전압,배터리 제조사,배터리 종류,충전방식 (급속),충전방식 (완속),충전시간 (급속),충전시간 (완속),에너지소비효율,복합연비,고속연비,도심연비,복합 주행거리,고속 주행거리,도심 주행거리,정속주행,변속기,굴림방식,브레이크 (전),브레이크 (후),서스펜션 (전),서스펜션 (후),타이어 (전),타이어 (후),휠 (전),휠 (후),주차보조,주행안전,보행자 안전,공회전 제한장치,에어백,도어포켓 라이트,엠비언트 라이트,룸미러,헤드램프,헤드램프 부가기능,주간 주행등,리어 램프,전방 안개등,아웃 사이드미러,주요기능,승차정원,시트배열,시트재질,동승석,운전석,뒷좌석 송풍구,뒷좌석 측면커튼,뒷좌석 후면커튼,계기판,스티어링 휠,화면크기,사운드시스템,스피커,적재량,적재함 길이,적재함 너비,적재함 높이,트렁크,트렁크 (전) 용량,트렁크 (후) 용량,에어컨,엔진시동,와이퍼,파워 아웃렛,온도조절 범위,루프,주차 브레이크,부가기능,고속전비,복합전비,도심전비
기아,스포티지,2024년형 디젤 2.0 2WD,중형SUV,시그니처 (A/T),"35,260,000원","4,660 mm","1,865 mm","1,665 mm","2,755 mm","1,615 mm","1,622 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,"1,998 cc","184/4,000 ps/rpm","42.5/2,000~2,750 kg.m/rpm",,,,디젤,54 ℓ,137 g/km,,,,,,,,,2 등급,13.9 km/ℓ,16.3 km/ℓ,12.3 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조 ,
경사로 저속 주행장치",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,235/60R,235/60R,18 인치,18 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,고급형 ISG 시스템,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,,,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,스포티지,2024년형 디젤 2.0 2WD,중형SUV,시그니처 그래비티 (A/T),"36,440,000원","4,660 mm","1,865 mm","1,680 mm","2,755 mm","1,615 mm","1,622 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,"1,998 cc","184/4,000 ps/rpm","42.5/2,000~2,750 kg.m/rpm",,,,디젤,54 ℓ,136 g/km,,,,,,,,,2 등급,14.0 km/ℓ,16.2 km/ℓ,12.5 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조 ,
경사로 저속 주행장치",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,235/55R,235/55R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,고급형 ISG 시스템,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,LED,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,가죽,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,스포티지,2024년형 디젤 2.0 2WD,중형SUV,30주년 에디션 (A/T),"36,690,000원","4,660 mm","1,865 mm","1,680 mm","2,755 mm","1,615 mm","1,622 mm",,,"앞면 ,
앞좌석 ,
뒷좌석",,직렬 4기통,"1,998 cc","184/4,000 ps/rpm","42.5/2,000~2,750 kg.m/rpm",,,,디젤,54 ℓ,136 g/km,,,,,,,,,2 등급,14.0 km/ℓ,16.2 km/ℓ,12.5 km/ℓ,,,,"CC (정지, 재출발) ,
고속도로 주행 보조 ,
경사로 저속 주행장치",자동 8단,FF,벤틸레이티드 디스크,디스크,맥퍼슨 스트럿,멀티링크,235/55R,235/55R,19 인치,19 인치,"전방감지 ,
후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
후측방 사각 지대 경고 ,
후측방 충돌 방지 보조 ,
경사로 밀림 방지 ,
부주의 운전 경보 ,
타이어 공기압 경고 ,
차선 이탈 방지 보조",보행자 인식 긴급제동,고급형 ISG 시스템,"운전석 ,
동승석 ,
사이드 (앞) ,
사이드 (뒤) ,
커튼",,유,"자동디밍 ,
하이패스 내장",LED,"오토 라이트 컨트롤 ,
오토 하이빔",LED,LED,LED,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",5,2 + 3,가죽/스웨이드,"열선 ,
통풍 ,
전동조절 ,
워크인 스위치","열선 ,
통풍 ,
전동조절 ,
이지억세스 ,
메모리 ,
요추받침",2열,,,디지털,"가죽 ,
열선 ,
틸트 ,
텔레스코픽",12.3 인치,,6,,,,,"전동식 ,
스마트 트렁크",,,"자동 온도조절 ,
자동 성에제거","버튼시동 ,
원격시동 ,
스마트폰 디지털키",전방 레인센서,"12V 파워 아울렛 ,
USB ,
스마트폰 무선 충전",2 존,,"전자식 ,
오토홀드","터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (빌트인 냉동탑차/냉장탑차/냉온장탑차) 특장차,소형트럭,빌트인 냉동탑차 스탠다드 킹캡 초장축 L 듀얼컴프 (M/T),"30,500,000원","5,170 mm","1,750 mm","2,400 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),수동 6단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,,"1,000 kg","2,740 mm","1,590 mm","1,450 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (빌트인 냉동탑차/냉장탑차/냉온장탑차) 특장차,소형트럭,빌트인 냉동탑차 스탠다드 킹캡 초장축 L 듀얼컴프 (A/T),"31,630,000원","5,170 mm","1,750 mm","2,400 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,,"1,000 kg","2,740 mm","1,590 mm","1,450 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (빌트인 냉동탑차/냉장탑차/냉온장탑차) 특장차,소형트럭,냉장탑차 스탠다드 킹캡 초장축 L 듀얼컴프 (A/T),"30,250,000원","5,170 mm","1,750 mm","2,400 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,,"1,000 kg","2,770 mm","1,650 mm","1,500 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (빌트인 냉동탑차/냉장탑차/냉온장탑차) 특장차,소형트럭,냉장탑차 하이 킹캡 초장축 L 듀얼컴프 (M/T),"29,400,000원","5,170 mm","1,750 mm","2,640 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),수동 6단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,,"1,000 kg","2,770 mm","1,650 mm","1,750 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (빌트인 냉동탑차/냉장탑차/냉온장탑차) 특장차,소형트럭,냉장탑차 하이 킹캡 초장축 L 듀얼컴프 (A/T),"30,530,000원","5,170 mm","1,750 mm","2,640 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,,"1,000 kg","2,770 mm","1,650 mm","1,750 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (빌트인 냉동탑차/냉장탑차/냉온장탑차) 특장차,소형트럭,냉온장탑차 스탠다드 킹캡 초장축 L 듀얼컴프 (A/T),"31,150,000원","5,170 mm","1,750 mm","2,400 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,,"1,000 kg","2,740 mm","1,590 mm","1,450 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 로우 킹캡 초장축 L라이트 (M/T),"23,650,000원","5,170 mm","1,750 mm","2,000 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,,수동 6단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
요추받침",,,,아날로그,,,,,"1,000 kg","2,830 mm","1,670 mm","1,160 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 로우 킹캡 초장축 L라이트 (A/T),"24,780,000원","5,170 mm","1,750 mm","2,000 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,,자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
요추받침",,,,아날로그,,,,,"1,000 kg","2,830 mm","1,670 mm","1,160 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 스탠다드 킹캡 초장축 L라이트 (M/T),"23,700,000원","5,170 mm","1,750 mm","2,420 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,,수동 6단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
요추받침",,,,아날로그,,,,,"1,000 kg","2,830 mm","1,670 mm","1,580 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 스탠다드 킹캡 초장축 L라이트 (A/T),"24,830,000원","5,170 mm","1,750 mm","2,420 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,,자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
요추받침",,,,아날로그,,,,,"1,000 kg","2,830 mm","1,670 mm","1,580 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 스탠다드 킹캡 초장축 L (M/T),"25,470,000원","5,170 mm","1,750 mm","2,420 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),수동 6단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,,"1,000 kg","2,830 mm","1,670 mm","1,580 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 스탠다드 킹캡 초장축 L (A/T),"26,600,000원","5,170 mm","1,750 mm","2,420 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",,,,"1,000 kg","2,830 mm","1,670 mm","1,580 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 스탠다드 킹캡 초장축 GL (A/T),"28,820,000원","5,170 mm","1,750 mm","2,420 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선 ,
방향지시등","내비게이션 ,
라디오 ,
DMB 수신 ,
텔레매틱스 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
열선 ,
틸트",10.25 인치,,,"1,000 kg","2,830 mm","1,670 mm","1,580 mm",,,,자동 온도조절,버튼시동,,"12V 파워 아울렛 ,
USB",,,핸들식,"터치스크린 ,
음성인식 ,
애플 카플레이 ,
안드로이드 오토",,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 하이 킹캡 초장축 L라이트 (M/T),"24,250,000원","5,170 mm","1,750 mm","2,650 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,,수동 6단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
요추받침",,,,아날로그,,,,,"1,000 kg","2,830 mm","1,670 mm","1,810 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 하이 킹캡 초장축 L라이트 (A/T),"25,380,000원","5,170 mm","1,750 mm","2,650 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,,자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,후방감지,"ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,,"열선 ,
요추받침",,,,아날로그,,,,,"1,000 kg","2,830 mm","1,670 mm","1,810 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 하이 표준캡 초장축 L (M/T),"25,810,000원","5,200 mm","1,750 mm","2,650 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","138/3,800 ps/rpm","26.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),수동 6단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,열선,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
틸트",,,,"1,000 kg","3,120 mm","1,670 mm","1,810 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
기아,봉고 3,2025년형 LPG 터보 2.5 1톤 (내장탑차) 특장차,소형트럭,내장탑차 하이 표준캡 초장축 L (A/T),"26,940,000원","5,200 mm","1,750 mm","2,650 mm","2,615 mm","1,490 mm","1,340 mm",,,,앞면,직렬 4기통,"2,469 cc","159/3,800 ps/rpm","30.0/1,250~3,800 kg.m/rpm",,,,LPG,75 ℓ,,,,,,,,,,,,,,,,,CC (정속 주행),자동 5단,FR,디스크,드럼,더블 위시본,리지드,195/,145/,15 인치,13 인치,"후방감지 ,
후방카메라","ABS ,
전방 추돌 경고 ,
전방 자동 긴급제동 ,
차선 이탈 경고 ,
경사로 밀림 방지",보행자 인식 긴급제동,,"운전석 ,
동승석",,,하이패스 내장,벌브형,오토 라이트 컨트롤,벌브형,"벌브형 ,
급제동 경보",벌브형,"전동접이 ,
전동조절 ,
열선","라디오 ,
오디오 파일 재생 ,
블루투스",3,,인조가죽,열선,"열선 ,
통풍 ,
요추받침",,,,아날로그,"가죽 ,
틸트",,,,"1,000 kg","3,120 mm","1,670 mm","1,810 mm",,,,수동 온도조절,일반 키,,"12V 파워 아울렛 ,
USB",,,핸들식,,,,
